SK_ID_CURR,TARGET
171790,0.1263427560509705
171791,0.020956714255703363
171792,0.057836926311598515
171793,0.09270797106713892
171794,0.051865259435466826
171795,0.06141467840116447
171796,0.024993277779117747
171797,0.018205206693364527
171798,0.10542216042169601
171799,0.041850493130483016
171800,0.0757274412332277
171801,0.007142576501585354
171802,0.07447140265738392
171803,0.009169238184449365
171804,0.021821768378443997
171805,0.024905619746210625
171806,0.05283345235678675
171807,0.23415793807936494
171808,0.036549040724594195
171809,0.022128444089312263
171810,0.022053016677483092
171811,0.07569587025644035
171812,0.14094641152702791
171813,0.0605693764311128
171814,0.16978593089789676
171815,0.09012757164137898
171816,0.03490871602010665
171817,0.01710745645257449
171818,0.12381555559072559
171819,0.02222347353092692
171820,0.09550076797937238
171821,0.029010439466610888
171822,0.18027178122367063
171823,0.04921504802158416
171824,0.21357976629651593
171825,0.09781637820495084
171826,0.04447824768534711
171827,0.16464348244566515
171828,0.23308079147826713
171829,0.0413971204935637
171830,0.7072651293712652
171831,0.3344413914513396
171832,0.20520051816052523
171833,0.04287144922678972
171834,0.039810410392525045
171835,0.05730791468060287
171836,0.023137901644270903
171837,0.17179674445140336
171838,0.011992043533847484
171839,0.03482759331915449
171840,0.015140835102391692
171841,0.04909607532517523
171842,0.030168673430346057
171843,0.00890311932490772
171844,0.04219162598534124
171845,0.12903809469333735
171846,0.2088950564911023
171847,0.027791560298912905
171848,0.05273622618165767
171849,0.010627470203361722
171850,0.010217109955929836
171851,0.034514154323536446
171852,0.2078654890960956
171853,0.10680853920188721
171854,0.1373684808797471
171855,0.037831037082064964
171856,0.06869348627733989
171857,0.044137095124757476
171858,0.04993390006788677
171859,0.0040997910788161075
171860,0.08446190134696327
171861,0.05120697319959153
171862,0.05918270288208703
171863,0.08946087763676838
171864,0.14702734275080936
171865,0.03586923788434912
171866,0.03471809610262577
171867,0.12583029486660907
171868,0.05653621166202007
171869,0.011052699577058353
171870,0.5409170382650208
171871,0.296674618168826
171872,0.10883056515484534
171873,0.03988998203668015
171874,0.019906877264869647
171875,0.03073671805417026
171876,0.08746331649955472
171877,0.05788131607271688
171878,0.13287099775586622
171879,0.32288740504796465
171880,0.02597826640783777
171881,0.1303455437283628
171882,0.032210881991284614
171883,0.04913709627177372
171884,0.04150796314213959
171885,0.06226587061131981
171886,0.0701241675484207
171887,0.11375976036816779
171888,0.05923100712012025
171889,0.06432821056429293
171890,0.005583058963515144
171891,0.08524015208750339
171892,0.04342773374794465
171893,0.191631129254866
171894,0.07437057484171229
171895,0.06503671719929786
171896,0.02647586987907417
171897,0.025382873206663322
171898,0.025815095432961885
171899,0.28190275144678434
171900,0.018132591830952012
171901,0.5192716020602857
171902,0.23819557606828176
171903,0.05595973419891106
171904,0.014553152516050145
171905,0.038312991031716384
171906,0.1589140304105631
171907,0.029898373250076982
171908,0.10038589945973282
171909,0.01618739611964762
171910,0.04680312202054621
171911,0.008399546874053974
171912,0.017648379369875653
171913,0.10547375524418925
171914,0.03768325450074759
171915,0.004965573471529873
171916,0.022284166986315763
171917,0.06626726024617936
171918,0.04795604109082976
171919,0.020489706215548506
171920,0.11752423999681695
171921,0.03486360698563732
171922,0.025637297471984975
171923,0.024139482597183796
171924,0.027354953200412972
171925,0.29531660022227385
171926,0.018779776891286487
171927,0.08723646080173038
171928,0.25023561391734667
171929,0.0941898901634215
171930,0.024469717672240415
171931,0.016523370309391737
171932,0.052938635636651035
171933,0.04094503522293722
171934,0.061243081723905864
171935,0.027276289336135854
171936,0.013677118164250705
171937,0.359813305212075
171938,0.15095430865813178
171939,0.1295447822107496
171940,0.10682190862967351
171941,0.07250177944369686
171942,0.03314141405657147
171943,0.029586456785192145
171944,0.13072478787355116
171945,0.02483613393869116
171946,0.05027830758551833
171947,0.3293079271924554
171948,0.07263399212635756
171949,0.2572173193898814
171950,0.027181142445550217
171951,0.025176662519689523
171952,0.05486379200186257
171953,0.17220107167635162
171954,0.055420887844176606
171955,0.05690245350554531
171956,0.030923615217525787
171957,0.008877708270797388
171958,0.04832884790146459
171959,0.025561551554736286
171960,0.3253570384169319
171961,0.0948839326159013
171962,0.07523399517886714
171963,0.16005434252914896
171964,0.09707309636146738
171965,0.18589019467594145
171966,0.022531075425045087
171967,0.027341190340132396
171968,0.030394924193798873
171969,0.10198153634494413
171970,0.04941366235749509
171971,0.21624305883693581
171972,0.010014344790328561
171973,0.011975497474706755
171974,0.028072101656194705
171975,0.013124469512835411
171976,0.021777511872966508
171977,0.10277103541795739
171978,0.06194112184813471
171979,0.02057118644982176
171980,0.0329279331672958
171981,0.1223140591592326
171982,0.05662519326114087
171983,0.03345435755962203
171984,0.0981938781672332
171985,0.017816917425552938
171986,0.022885742755461885
171987,0.045551103365576016
171988,0.04893947341470328
171989,0.09816012456446935
171990,0.0066368879472867535
171991,0.041434044498726265
171992,0.0960124943833921
171993,0.05943323889797342
171994,0.14357730336450666
171995,0.09932525374406855
171996,0.06434307317564145
171997,0.05176002910000983
171998,0.15917477465252058
171999,0.1393022972710397
172000,0.0461790457209621
172001,0.12139994472103748
172002,0.009354350372922643
172003,0.06762772000113476
172004,0.027488237984170206
172005,0.22300297698172106
172006,0.10354812045355792
172007,0.1887713784394823
172008,0.13217821433291643
172009,0.016703576906488795
172010,0.16905381651341386
172011,0.05405807670864285
172012,0.03686517650339476
172013,0.07013505355824004
172014,0.12682035220581073
172015,0.014093697427295236
172016,0.33060229276946446
172017,0.015089525147710548
172018,0.05005235771591186
172019,0.027738498476082615
172020,0.050317667838195544
172021,0.03738469240494071
172022,0.03212576899205159
172023,0.05509958390058397
172024,0.015373276827806816
172025,0.11348566745741522
172026,0.007977978677096705
172027,0.10660491518373615
172028,0.12012476911594341
172029,0.32205325209871943
172030,0.03447424675101558
172031,0.028287495567631698
172032,0.19194266768638044
172033,0.22569069232353742
172034,0.07659625360342993
172035,0.06164585575542716
172036,0.16798419318987706
172037,0.04416872550647231
172038,0.17522029479073126
172039,0.1453944694330657
172040,0.09327764823633998
172041,0.04971924009469033
172042,0.32834903893690687
172043,0.030687423914866646
172044,0.017458581108130887
172045,0.015603862749108733
172046,0.009759147519093042
172047,0.016220928220102675
172048,0.31014163356994046
172049,0.03955076807048163
172050,0.1131104610329618
172051,0.08690478921683557
172052,0.029661715523617255
172053,0.05572405515358638
172054,0.03435883926533033
172055,0.018846856304105493
172056,0.06910563525104761
172057,0.26313345858899906
172058,0.05710660524795843
172059,0.42776088465504547
172060,0.12430640546423066
172061,0.1307275782020654
172062,0.06656358034801113
172063,0.10436012584409096
172064,0.02500609361561061
172065,0.04279126201888787
172066,0.2384500671419456
172067,0.07099019368388039
172068,0.34956822856640796
172069,0.01733371149887387
172070,0.3057506565615446
172071,0.027461645753377874
172072,0.06452180282048721
172073,0.056432926220478345
172074,0.07120847133007963
172075,0.09761475822565134
172076,0.07437356066591116
172077,0.08351693427339336
172078,0.11890640333887821
172079,0.30295334292884935
172080,0.32463591448799134
172081,0.07021198588146399
172082,0.10657724631181509
172083,0.20533703176604243
172084,0.1047741511607567
172085,0.023290520932628466
172086,0.23828296205219598
172087,0.2061527581327532
172088,0.035202865041692066
172089,0.06581532743184215
172090,0.03584290402111871
172091,0.029188507310694636
172092,0.05086266324129052
172093,0.03928494477451218
172094,0.021392360615690352
172095,0.06501379654872504
172096,0.06261955909110652
172097,0.038261185577453616
172098,0.13473402529905812
172099,0.009508745652511466
172100,0.025591360176942392
172101,0.02124737205230353
172102,0.02098742714485094
172103,0.21924463125920124
172104,0.06874315002475324
172105,0.09535612679629657
172106,0.06459980875368544
172107,0.184932064118237
172108,0.27706929632147403
172109,0.02199353753145704
172110,0.03916157340385247
172111,0.10043301347634617
172112,0.05809326515678372
172113,0.03201736831986328
172114,0.08152964682134003
172115,0.010374894272263077
172116,0.011591714715409034
172117,0.03149020855120776
172118,0.023581506266243595
172119,0.1442798547508609
172120,0.23437070866580062
172121,0.12311080499225581
172122,0.015454467213769125
172123,0.025077079413828664
172124,0.01557111687388167
172125,0.03921915214041129
172126,0.025604181810808608
172127,0.03285769780564475
172128,0.022262417064591523
172129,0.1571735454018334
172130,0.14775578534567946
172131,0.04033957543142071
172132,0.04503355302530383
172133,0.09836645959214897
172134,0.057074308910535124
172135,0.0365375494718479
172136,0.018288006968250625
172137,0.02168628314790842
172138,0.6038465130942494
172139,0.05803652159075806
172140,0.03671411508809528
172141,0.010628817517101827
172142,0.09210496763921844
172143,0.0675031186410632
172144,0.0975613172149032
172145,0.051190524517794135
172146,0.015464664031432263
172147,0.05392487878002785
172148,0.1056574237362352
172149,0.06450564274525875
172150,0.0565028640835727
172151,0.034244080652729846
172152,0.023790924261357312
172153,0.5949239040059693
172154,0.011778394751830023
172155,0.07058094198339859
172156,0.03032221768244475
172157,0.23766142947719932
172158,0.46467947617197786
172159,0.04689016351063769
172160,0.13207276102389262
172161,0.1302963655924923
172162,0.11181449663964377
172163,0.024973553380110855
172164,0.14366489260121562
172165,0.011355739497561905
172166,0.06434439538631427
172167,0.022590703826822236
172168,0.04506194863739825
172169,0.11949905086242675
172170,0.04153940244471843
172171,0.013544483254364633
172172,0.25277101680327557
172173,0.18442082463981768
172174,0.06445536728189435
172175,0.1418852323322279
172176,0.0906649018323595
172177,0.10084505060088636
172178,0.016681158656811572
172179,0.12380655591771314
172180,0.462710035119575
172181,0.18319150283525376
172182,0.21238101926836486
172183,0.05528172165917082
172184,0.20605744398389347
172185,0.2339585124443381
172186,0.014226369733737072
172187,0.2700359045408542
172188,0.2768476560766316
172189,0.12192643911156979
172190,0.04227224710623874
172191,0.051421745408790895
172192,0.056573686424683585
172193,0.226950275421531
172194,0.008974538495490604
172195,0.007479384995621536
172196,0.06509848890247955
172197,0.06934838243311855
172198,0.08257559708204086
172199,0.05051466844816354
172200,0.1090367777211748
172201,0.04783094984618884
172202,0.030466754023287284
172203,0.07498360820485957
172204,0.04820969218077788
172205,0.02488619701885145
172206,0.5777961781799114
172207,0.008111153373773008
172208,0.04674552153413425
172209,0.029201453924303504
172210,0.03296252038141094
172211,0.1411647246640535
172212,0.07944158077760075
172213,0.0663791893027121
172214,0.02562089770715701
172215,0.07407624214960515
172216,0.12454396149097902
172217,0.009360315518199727
172218,0.14803202552120415
172219,0.16865494852808163
172220,0.25254479675160735
172221,0.028634655521001914
172222,0.11256826118290537
172223,0.18872971761425975
172224,0.07333202265385202
172225,0.013408573321752777
172226,0.060660287350474615
172227,0.09914537441868507
172228,0.15083416657233925
172229,0.05153717989395696
172230,0.07560760979892482
172231,0.04534588600410651
172232,0.05336242625902925
172233,0.045565603474124534
172234,0.011763211294832846
172235,0.03433510037701266
172236,0.20802103853551088
172237,0.04819534691857248
172238,0.10518098552543484
172239,0.06564228116264227
172240,0.04077303710892259
172241,0.12573866314691803
172242,0.4510670502211962
172243,0.005213718624312187
172244,0.04460803639401288
172245,0.11593338339868822
172246,0.006770045445139587
172247,0.09190635668900275
172248,0.04112968817192479
172249,0.05290504904612714
172250,0.08628990938833961
172251,0.03799077155141814
172252,0.025146277470874567
172253,0.026072555114222667
172254,0.22811487769024877
172255,0.011694953458259674
172256,0.022180346437578078
172257,0.010325251375939218
172258,0.01183172599559884
172259,0.013519826351597992
172260,0.14554485965900085
172261,0.02406730061769782
172262,0.0382195863756992
172263,0.017635753405748834
172264,0.011400222632846947
172265,0.013612377094518206
172266,0.08256258249624451
172267,0.0727772613264907
172268,0.20470359294555815
172269,0.3934824127357433
172270,0.04686975561948958
172271,0.18738128825820702
172272,0.04956286541138848
172273,0.024666373801934344
172274,0.01387675812262614
172275,0.19781999836947184
172276,0.08124325072960858
172277,0.035428542030348745
172278,0.17131767216606045
172279,0.04677965625889094
172280,0.10308286888933335
172281,0.29917029337905054
172282,0.07572967298979813
172283,0.037481702973524496
172284,0.01932676855743337
172285,0.10006432358614518
172286,0.018211948550608335
172287,0.09398812550950571
172288,0.2082039632711677
172289,0.08368757504993837
172290,0.03858398560609531
172291,0.017543560316792044
172292,0.1502063226725236
172293,0.03372177129041427
172294,0.04105331091262667
172295,0.029888058619357654
172296,0.021004332190815315
172297,0.3197499028775138
172298,0.022805727443544692
172299,0.02424747991761542
172300,0.09732093341278977
172301,0.013038835943533469
172302,0.12040390586571223
172303,0.029081391434391656
172304,0.03840632369834109
172305,0.04068915096660656
172306,0.024658099177801575
172307,0.029032394833376215
172308,0.13098344720928898
172309,0.09974065742578214
172310,0.05171164286963548
172311,0.03326233837642687
172312,0.07307176669801958
172313,0.16784996511034186
172314,0.032326786414243636
172315,0.0322607098627882
172316,0.021157723891127356
172317,0.009113559420777568
172318,0.045576596907818095
172319,0.037420732250275424
172320,0.12414732116300203
172321,0.10976388851182085
172322,0.04913473978686973
172323,0.09688224191776142
172324,0.09163500239727614
172325,0.024189604405919274
172326,0.04907694942845858
172327,0.02276825897868958
172328,0.029838617024955598
172329,0.024424154241871096
172330,0.12228892133269754
172331,0.09528933084645193
172332,0.5955239875071928
172333,0.018693251032449985
172334,0.19861593837802533
172335,0.032106743620887515
172336,0.12075055562554188
172337,0.06983732482776386
172338,0.04255845104543192
172339,0.03469224325779457
172340,0.03632678627829988
172341,0.08464144339863244
172342,0.04760668844998102
172343,0.04393853364210218
172344,0.10416748423527045
172345,0.07664918852602412
172346,0.1802317266367793
172347,0.0269409669599855
172348,0.48802589736008023
172349,0.13965732493752409
172350,0.01598955932685502
172351,0.010277556656137474
172352,0.056183670718741203
172353,0.30002590236976723
172354,0.045650539678536925
172355,0.1883529482442684
172356,0.031602217489492074
172357,0.07087741632277927
172358,0.018501567035290864
172359,0.09044852046370713
172360,0.36044963851604833
172361,0.03747184579931595
172362,0.06594238762543786
172363,0.021415940890427757
172364,0.08211403330368895
172365,0.01747697962766398
